loan_id,borrower_id,borrower_name,original_principal,current_balance,interest_rate,origination_date,maturity_date,loan_term_months,payment_status,days_past_due,property_state,loan_purpose,property_type,credit_score,ltv_ratio,dti_ratio,document_status,last_updated_at,source_system,servicer_name
LN-000378,BR-000449,Riya Banerjee,416078.95,300074.23,10.591,2020-11-22,2035-11-23,180,Current,0,NM,Refinance,SingleFamily,680,0.5449,0.3569,Complete,2026-07-09T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000379,BR-001501,Aditya Menon,322410.37,183726.23,3.309,2023-03-20,2043-03-20,240,Current,0,MO,Purchase,Townhouse,668,0.9456,0.2942,Complete,2026-07-04T09:00:00Z,OriginationCore,ServicerX
LN-000380,BR-001249,Rahul Verma,600870.4,571170.08,4.952,2023-10-10,2038-10-10,180,Current,0,AZ,Construction,Townhouse,725,0.6831,0.2974,Complete,2026-08-22T09:00:00Z,OriginationCore,MeridianServicing
LN-000381,BR-000401,Dev Reddy,887900.06,640826.19,10.945,2026-02-26,2056-02-27,360,Current,0,MI,Construction,MultiFamily,622,0.7382,0.2772,Complete,2026-07-21T09:00:00Z,OriginationCore,MeridianServicing
LN-000382,BR-000926,Aman Nair,294252.23,290821.3,11.254,2024-01-03,2023-05-31,120,Current,0,PA,CashOutRefi,MultiFamily,597,0.7115,0.3359,Complete,2026-08-01T09:00:00Z,OriginationCore,MeridianServicing
LN-000383,BR-000820,Manav Malhotra,478943.6,403232.65,5.89,2023-01-08,2033-01-07,120,Current,0,TX,Refinance,SingleFamily,740,0.7868,0.4519,Complete,2026-08-06T09:00:00Z,OriginationCore,ServicerX
LN-000384,BR-001777,Riya Iyer,846588.49,694495.32,9.006,2023-05-27,2048-05-27,300,Current,0,NJ,Refinance,Condo,618,0.8105,0.4179,Pending,2026-07-08T09:00:00Z,OriginationCore,MeridianServicing
LN-000385,BR-000658,Divya Trivedi,588838.37,393020.93,5.715,2025-09-07,2045-09-07,240,90+ Days,120,DE,Refinance,Condo,587,0.5351,0.4395,Complete,2026-08-08T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000386,BR-000120,Divya Pillai,599883.74,371998.55,10.575,2021-09-03,2046-09-04,300,Current,0,TN,Purchase,Townhouse,780,0.4109,0.4509,Complete,2026-08-18T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000387,BR-000370,Nisha Kapoor,815488.65,578924.42,5.714,2025-09-10,2045-09-10,240,Current,0,ND,CashOutRefi,Townhouse,806,0.4496,0.3599,Complete,2026-07-15T09:00:00Z,OriginationCore,MeridianServicing
LN-000388,BR-000591,Rahul Mehta,734965.37,706757.43,5.462,2022-01-12,2042-01-12,240,30-59 Days,38,NH,Construction,MultiFamily,800,0.7242,0.3216,Complete,2026-08-13T09:00:00Z,OriginationCore,ServicerX
LN-000389,BR-000594,Aditya Banerjee,453626.01,304928.7,11.23,2021-08-27,2041-08-27,240,Current,0,AK,Purchase,SingleFamily,756,0.9046,0.3851,Complete,2026-07-07T09:00:00Z,OriginationCore,MeridianServicing
LN-000390,BR-001813,Nisha Sharma,817683.53,642176.51,13.463,2022-05-03,2042-05-03,240,Current,0,KY,CashOutRefi,SingleFamily,819,0.8525,0.2324,Complete,2026-08-11T09:00:00Z,OriginationCore,ServicerX
LN-000391,BR-001123,Meera Banerjee,797547.16,581226.11,8.418,2022-11-06,2047-11-07,300,30-59 Days,43,MI,Construction,SingleFamily,791,0.4882,0.2413,Complete,2026-08-24T09:00:00Z,OriginationCore,MeridianServicing
LN-000392,BR-000753,Tara Kapoor,435272.49,249377.83,3.035,2022-09-28,2052-09-28,360,Current,0,SD,CashOutRefi,MultiFamily,727,0.4452,0.2052,Complete,2026-07-16T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000393,BR-000547,Divya Mehta,723745.95,550394.91,10.906,2021-10-21,2036-10-21,180,Current,0,ME,Refinance,SingleFamily,686,0.6022,0.2877,Complete,2026-07-10T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000394,BR-000937,Meera Gupta,855892.83,0.0,5.28,2026-03-05,2041-03-05,180,Paid Off,0,AR,Construction,Townhouse,733,0.5431,0.1812,Complete,2026-07-16T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000395,BR-002025,Rahul Chauhan,660795.91,630924.75,11.206,2026-04-01,2036-03-31,120,Current,0,LA,CashOutRefi,Townhouse,677,0.4716,0.4497,Complete,2026-07-28T09:00:00Z,OriginationCore,MeridianServicing
LN-000396,BR-000965,Aman Gupta,203314.39,114396.91,13.434,2021-09-18,2036-09-18,180,60-89 Days,71,PA,Construction,SingleFamily,582,0.6579,0.455,Missing,2026-08-10T09:00:00Z,OriginationCore,MeridianServicing
LN-000397,BR-002282,Arjun Iyer,652185.19,432228.73,6.828,2022-02-08,2037-02-08,180,30-59 Days,37,NM,CashOutRefi,SingleFamily,581,0.5395,0.3669,Complete,2026-08-20T09:00:00Z,OriginationCore,MeridianServicing
LN-000398,BR-000696,Kavya Banerjee,872849.14,703005.13,13.699,2024-12-03,2023-04-22,240,Current,0,FL,Purchase,MultiFamily,761,0.6917,0.1996,Complete,2026-08-10T09:00:00Z,OriginationCore,ServicerX
LN-000399,BR-001159,Divya Trivedi,790927.63,695258.83,12.54,2020-10-22,2035-10-23,180,90+ Days,123,ND,CashOutRefi,Townhouse,808,0.4907,0.4079,Complete,2026-07-30T09:00:00Z,OriginationCore,ServicerX
LN-000400,BR-001927,Divya Mehta,95238.86,62013.7,11.119,2021-06-21,2051-06-22,360,Current,0,DE,Construction,SingleFamily,693,0.5961,0.3982,Complete,2026-08-24T09:00:00Z,OriginationCore,MeridianServicing
LN-000401,BR-000690,Kavya Pillai,155106.1,144558.29,9.477,2024-09-29,2034-09-29,120,Current,0,PA,Purchase,Condo,686,0.9062,0.2362,Complete,2026-08-15T09:00:00Z,OriginationCore,ServicerX
LN-000402,BR-001615,Aditya Menon,291639.06,0.0,13.685,2026-02-11,2046-02-11,240,Closed,0,MA,Refinance,SingleFamily,600,0.6531,0.3977,Complete,2026-08-19T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000403,BR-001331,Riya Kapoor,330012.88,271877.99,5.431,2026-05-05,2046-05-05,240,Current,0,TN,CashOutRefi,MultiFamily,784,0.4305,0.1748,Missing,2026-07-29T09:00:00Z,OriginationCore,MeridianServicing
LN-000404,BR-000366,Priya Bose,266889.32,237314.27,4.874,2021-12-07,2031-12-07,120,Current,0,ME,Refinance,SingleFamily,656,0.67,0.3013,Pending,2026-08-01T09:00:00Z,OriginationCore,MeridianServicing
LN-000405,BR-002006,Tara Malhotra,355187.62,252780.28,8.479,2024-12-07,2054-12-08,360,Current,0,CO,Construction,MultiFamily,737,0.5025,0.3707,,2026-08-14T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000185,BR-002160,Kavya Nair,624974.03,539977.32,6.343,2021-03-17,2041-03-17,240,Current,0,CO,Construction,MultiFamily,618,0.9413,0.3895,Complete,2026-07-26T09:00:00Z,OriginationCore,ServicerX
LN-000407,BR-002103,Rahul Desai,301159.39,175779.0,7.887,2021-08-11,2051-08-12,360,Current,0,NJ,CashOutRefi,MultiFamily,645,0.7221,0.419,Complete,2026-08-24T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000408,BR-001220,Ishita Menon,718250.53,409340.91,11.327,2024-05-23,2049-05-24,300,90+ Days,175,NH,CashOutRefi,MultiFamily,815,0.8792,0.2155,Complete,2026-07-31T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000409,BR-001618,Rahul Sharma,790873.43,620934.85,4.975,2023-07-01,2053-07-01,360,Current,0,NJ,Construction,Townhouse,657,0.7402,0.4909,Complete,2026-08-26T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000410,BR-000066,Sneha Sharma,124489.86,78920.71,5.406,2023-01-05,2048-01-06,300,Current,0,TN,Refinance,Townhouse,795,0.7443,0.4265,Complete,2026-07-05T09:00:00Z,OriginationCore,MeridianServicing
LN-000411,BR-001824,Dev Banerjee,452890.72,282190.06,3.226,2024-09-29,2049-09-30,300,Current,0,PA,Refinance,Condo,655,0.7132,0.4418,Complete,2026-08-17T09:00:00Z,OriginationCore,ServicerX
LN-000412,BR-002271,Rohan Iyer,882563.9,771638.38,8.606,2021-07-25,2031-07-25,120,90+ Days,152,NC,Construction,Condo,762,0.4334,0.1567,Complete,2026-07-19T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000413,BR-001421,Tara Sethi,808945.62,613398.15,3.239,2023-05-27,2033-05-26,120,Current,0,WA,Refinance,Townhouse,668,0.641,0.3277,Complete,2026-07-26T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000414,BR-001476,Dev Mehta,161484.78,139362.9,10.151,2021-02-25,2041-02-25,240,Current,0,VT,Purchase,Townhouse,613,0.4953,0.2047,Complete,2026-07-31T09:00:00Z,OriginationCore,MeridianServicing
LN-000415,BR-001069,Aditya Mehta,249511.07,246934.85,5.009,2023-01-01,2048-01-02,300,Current,0,CA,CashOutRefi,Townhouse,609,0.7397,0.1922,Complete,2026-08-04T09:00:00Z,OriginationCore,MeridianServicing
LN-000416,BR-002112,Aman Reddy,,559717.66,11.124,2022-06-03,2042-06-03,240,30-59 Days,59,NH,Construction,SingleFamily,607,0.8299,0.3634,Pending,2026-08-17T09:00:00Z,OriginationCore,ServicerX
LN-000417,BR-001482,Vikram Joshi,481209.87,289662.41,11.144,2025-12-08,2055-12-09,360,Current,0,WA,Purchase,Condo,745,0.6001,0.4367,Complete,2026-08-13T09:00:00Z,OriginationCore,ServicerX
LN-000418,BR-001399,Rohan Desai,703836.4,645641.72,4.97,2021-09-29,2046-09-30,300,Current,0,MS,Construction,MultiFamily,741,0.7657,0.2031,Complete,2026-07-27T09:00:00Z,OriginationCore,MeridianServicing
LN-000419,BR-002115,Aditya Sharma,731503.38,534067.77,8.09,2024-11-09,2039-11-10,180,Current,0,VA,Purchase,SingleFamily,666,0.5731,0.4937,Complete,2026-07-28T09:00:00Z,OriginationCore,ServicerX
LN-000420,BR-002130,Rohan Sethi,611149.75,578822.92,7.623,2025-12-28,2050-12-29,300,Current,0,WA,CashOutRefi,MultiFamily,582,0.8549,0.4651,Complete,2026-08-23T09:00:00Z,OriginationCore,ServicerX
LN-000421,BR-001812,Aditya Malhotra,597297.45,492602.11,11.917,2021-05-27,2046-05-28,300,Default,258,CO,Purchase,MultiFamily,679,0.7988,0.409,Complete,2026-07-18T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000422,BR-000656,Priya Sharma,128896.63,100460.46,13.239,2024-01-04,2044-01-04,240,Current,0,KS,CashOutRefi,Townhouse,709,0.4607,0.171,Complete,2026-07-09T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000423,BR-001221,Riya Sharma,155241.07,149682.03,8.211,2022-06-07,2052-06-07,360,30-59 Days,37,WV,Refinance,MultiFamily,656,0.5565,0.4247,Complete,2026-07-29T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000424,BR-000789,Aditya Gupta,491716.65,341375.59,4.127,2022-03-04,2037-03-04,180,Current,0,NE,Purchase,SingleFamily,595,0.6337,0.1955,Complete,2026-07-20T09:00:00Z,OriginationCore,ServicerX
LN-000425,BR-002394,Dev Sethi,550003.54,398039.92,14.46,2021-11-21,2041-11-21,240,Current,0,WA,Construction,Condo,616,0.6782,0.3197,Complete,2026-08-10T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000426,BR-002290,Aditya Reddy,640300.1,361351.6,9.918,2025-01-30,2055-01-31,360,Current,0,DE,Purchase,MultiFamily,726,0.5593,0.333,Complete,2026-08-16T09:00:00Z,OriginationCore,MeridianServicing
LN-000427,BR-001728,Arjun Joshi,299884.1,183787.73,13.224,2023-01-02,2043-01-02,240,Current,0,ID,Construction,SingleFamily,611,0.7011,0.1736,Complete,2026-07-07T09:00:00Z,OriginationCore,MeridianServicing
LN-000428,BR-001546,Dev Trivedi,530899.38,0.0,4.527,2022-12-07,2052-12-07,360,Paid Off,0,NC,Construction,Townhouse,750,0.647,0.4532,Complete,2026-07-07T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000429,BR-002216,Arjun Gupta,379149.85,0.0,11.463,2021-10-24,2051-10-25,360,Paid Off,0,HI,Purchase,MultiFamily,723,0.7548,0.3754,Complete,2026-08-05T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000430,BR-000077,Rahul Kulkarni,863698.89,760267.3,5.067,2025-10-24,2055-10-25,360,Current,0,LA,Refinance,Condo,792,0.7881,0.4607,Complete,2026-07-25T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000431,BR-001393,Manav Mehta,391528.19,363834.9,7.772,2022-10-24,2052-10-24,360,Current,0,MO,CashOutRefi,SingleFamily,609,0.9389,0.3396,Complete,2026-08-25T09:00:00Z,OriginationCore,ServicerX
LN-000432,BR-000694,Arjun Trivedi,181093.27,0.0,14.053,2025-05-26,2045-05-26,240,Paid Off,0,AK,Purchase,MultiFamily,679,0.4543,0.1999,Pending,2026-07-14T09:00:00Z,OriginationCore,MeridianServicing
LN-000433,BR-002020,Kavya Desai,94096.4,76470.45,7.428,2025-01-18,2050-01-19,300,Current,0,LA,Purchase,MultiFamily,698,0.7042,0.1729,Complete,2026-08-11T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000434,BR-000416,Karan Kulkarni,278785.78,0.0,10.493,2026-03-13,2041-03-13,180,Closed,0,MD,Construction,Townhouse,601,0.8655,0.3252,Complete,2025-04-04T09:00:00Z,OriginationCore,ServicerX
LN-000435,BR-001851,Arjun Sharma,714720.11,526356.4,12.345,2024-07-09,2044-07-09,240,Current,0,TN,Refinance,SingleFamily,595,0.9134,0.3188,Complete,2026-07-22T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000436,BR-000187,Vikram Kulkarni,766072.87,704711.23,9.475,2022-06-19,2047-06-20,300,Current,0,CO,Construction,SingleFamily,792,0.4768,0.3448,Complete,2026-08-08T09:00:00Z,OriginationCore,MeridianServicing
LN-000437,BR-001071,Tara Pillai,863804.6,734341.4,5.828,2020-09-29,2020-02-25,180,Current,0,MI,Refinance,Townhouse,733,0.5807,0.4699,Complete,2026-08-05T09:00:00Z,OriginationCore,ServicerX
LN-000438,BR-002003,Nisha Kulkarni,53637.36,33596.07,3.933,2021-01-23,2051-01-24,360,Current,0,OH,Purchase,Townhouse,752,0.4679,0.4902,Complete,2026-07-22T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000439,BR-000512,Tara Rao,200608.64,171860.07,13.767,2022-01-25,2042-01-25,240,30-59 Days,44,AL,Refinance,SingleFamily,774,0.5546,0.4725,Complete,2026-08-26T09:00:00Z,OriginationCore,ServicerX
LN-000440,BR-000151,Divya Banerjee,737152.32,723332.49,13.402,2023-01-03,2053-01-03,360,Current,0,AL,Refinance,Townhouse,608,0.8785,0.3492,Complete,2026-08-03T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000441,BR-002335,Karan Desai,105556.53,61077.3,11.382,2024-06-09,2039-06-10,180,Current,0,IL,Purchase,MultiFamily,754,0.7081,0.3089,Pending,2026-08-10T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000442,BR-000499,Kavya Gupta,417665.95,0.0,8.699,2022-10-13,2032-10-12,120,Closed,0,WA,Refinance,SingleFamily,651,0.9051,0.3363,Complete,2026-08-09T09:00:00Z,OriginationCore,MeridianServicing
LN-000443,BR-000925,Manav Nair,119537.57,67080.14,13.545,2022-08-27,2037-08-27,180,Current,0,HI,CashOutRefi,MultiFamily,596,0.7443,0.1839,Complete,2026-07-10T09:00:00Z,OriginationCore,ServicerX
LN-000444,BR-000223,Ishita Desai,764431.45,579724.69,12.132,2022-08-28,2052-08-28,360,Current,0,WY,Construction,SingleFamily,740,0.6456,0.1937,Missing,2026-08-05T09:00:00Z,OriginationCore,ServicerX
LN-000445,BR-001811,Arjun Joshi,806571.18,721368.51,10.023,2022-11-22,2047-11-23,300,Current,0,CA,Purchase,SingleFamily,723,0.4287,0.4475,Complete,2026-08-23T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000446,BR-001573,Tara Sethi,784895.33,647196.11,13.119,2023-10-17,2048-10-17,300,60-89 Days,79,CT,CashOutRefi,SingleFamily,696,0.6845,0.3557,,2026-07-28T09:00:00Z,OriginationCore,ServicerX
LN-000447,BR-002085,Divya Rao,553953.52,525105.17,7.842,2025-08-25,2055-08-26,360,90+ Days,169,NH,Refinance,Condo,615,0.8384,0.1712,Complete,2026-08-18T09:00:00Z,OriginationCore,MeridianServicing
LN-000448,BR-001924,Rohan Trivedi,314510.0,280297.0,6.943,2022-05-24,2052-05-24,360,Default,275,AL,Refinance,SingleFamily,640,0.6789,0.4423,Pending,2026-08-17T09:00:00Z,OriginationCore,MeridianServicing
LN-000449,BR-001399,Sneha Banerjee,880034.16,561950.16,10.99,2024-03-19,2044-03-19,240,Current,0,RI,CashOutRefi,MultiFamily,737,0.5648,0.265,Complete,2026-08-22T09:00:00Z,OriginationCore,ServicerX
LN-000450,BR-000874,Karan Banerjee,831960.55,711340.45,11.448,2023-12-12,2048-12-12,300,Current,0,WV,Construction,Condo,682,0.5013,0.4965,Complete,2026-07-28T09:00:00Z,OriginationCore,ServicerX
LN-000451,BR-002399,Aditya Iyer,521487.87,387872.03,14.216,2026-01-26,2046-01-26,240,Current,0,IL,CashOutRefi,Condo,636,0.887,0.4016,Complete,2026-07-17T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000452,BR-000086,Ananya Malhotra,216589.43,144072.47,10.531,2024-05-27,2039-05-28,180,Current,0,XX,Refinance,MultiFamily,696,0.5321,0.4333,Complete,2026-08-20T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000453,BR-000777,Sneha Kulkarni,796629.66,488772.28,7.349,2021-07-17,2051-07-18,360,Current,0,MA,Construction,Condo,815,0.4254,0.3656,Complete,2026-08-18T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000454,BR-000518,Kavya Menon,328528.51,295698.41,13.187,2024-09-27,2044-09-27,240,Current,0,WA,Purchase,Townhouse,782,0.7649,0.1727,Complete,2026-07-02T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000455,BR-002153,Dev Banerjee,473799.61,327680.84,8.448,2022-03-18,2052-03-18,360,Current,0,SD,Purchase,Condo,636,0.8922,0.3082,Complete,2025-09-18T09:00:00Z,OriginationCore,ServicerX
LN-000456,BR-001043,Siddharth Nair,805402.59,774490.85,4.545,2021-08-22,2041-08-22,240,Current,0,ME,Construction,MultiFamily,638,0.7212,0.3128,Complete,2026-08-03T09:00:00Z,OriginationCore,MeridianServicing
LN-000457,BR-001567,Priya Mehta,417629.81,321123.47,8.079,2021-02-28,2046-03-01,300,Current,0,TN,Purchase,MultiFamily,810,0.4453,0.4449,Complete,2026-08-09T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000458,BR-002237,Sneha Verma,837615.03,486983.87,5.261,2023-04-22,2033-04-21,120,Current,0,KY,CashOutRefi,MultiFamily,628,0.7881,0.4993,Missing,2026-08-24T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000459,BR-001655,Nisha Menon,57253.8,52204.92,11.715,2023-06-24,2053-06-24,360,Current,0,NM,Refinance,Townhouse,638,0.5248,0.4122,Complete,2026-07-07T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000460,BR-000770,Manav Sethi,664133.8,596686.07,5.41,2021-02-24,2051-02-25,360,Current,0,OK,Purchase,MultiFamily,615,0.7176,0.1949,Pending,2026-08-06T09:00:00Z,OriginationCore,ServicerX
LN-000461,BR-002203,Rohan Verma,338848.91,288609.69,9.75,2022-06-06,2047-06-07,300,Current,0,FL,Refinance,MultiFamily,725,0.7464,0.3611,Complete,2026-08-01T09:00:00Z,OriginationCore,MeridianServicing
LN-000462,BR-000445,Ishita Menon,856388.77,616626.37,14.062,2024-02-12,2049-02-12,300,Current,0,CO,Refinance,SingleFamily,752,0.7041,0.1612,Complete,2026-07-27T09:00:00Z,OriginationCore,MeridianServicing
LN-000463,BR-001163,Sneha Chauhan,219148.92,0.0,6.348,2024-04-24,2034-04-24,120,Paid Off,0,NJ,Purchase,MultiFamily,712,0.4061,0.2644,Pending,2026-08-02T09:00:00Z,OriginationCore,MeridianServicing
LN-000464,BR-000846,Ananya Bose,159767.02,140112.93,6.562,2025-03-01,2040-03-01,180,Current,0,HI,CashOutRefi,Condo,708,0.7942,0.3106,Complete,2026-08-02T09:00:00Z,OriginationCore,ServicerX
LN-000465,BR-002332,Dev Gupta,750895.23,494546.85,8.321,31/07/2024,2050-09-09,300,Current,0,WV,Purchase,MultiFamily,745,0.8845,0.3097,Complete,2026-08-05T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000466,BR-000736,Aman Sethi,571073.38,358094.74,8.265,2022-01-08,2042-01-08,240,60-89 Days,89,TX,Refinance,SingleFamily,680,0.7843,0.1653,Pending,2026-08-11T09:00:00Z,OriginationCore,ServicerX
LN-000467,BR-002022,Manav Kulkarni,616658.4,536293.39,4.394,2023-02-18,2043-02-18,240,Current,0,CA,Purchase,MultiFamily,684,0.648,0.2385,Complete,2026-08-13T09:00:00Z,OriginationCore,MeridianServicing
LN-000468,BR-001636,Sneha Malhotra,593036.63,446697.57,3.434,2025-08-02,2035-08-02,120,Current,0,DE,Refinance,MultiFamily,751,0.8118,0.3197,Complete,2026-08-05T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000469,BR-000074,Aman Reddy,169217.4,49510.79,5.038,2021-07-01,2036-07-01,180,Closed,0,OH,Construction,Condo,599,0.7693,0.1539,Complete,2026-08-16T09:00:00Z,OriginationCore,MeridianServicing
LN-000470,BR-001811,Arjun Desai,234171.57,198347.87,10.372,2024-05-30,2044-05-30,240,Current,0,MO,CashOutRefi,Townhouse,593,0.729,0.167,Complete,2026-08-13T09:00:00Z,OriginationCore,ServicerX
LN-000471,BR-000060,Ishita Bose,822442.93,458147.52,10.82,2022-03-16,2037-03-16,180,Current,0,IA,Purchase,Condo,765,0.4919,0.2955,Complete,2026-08-25T09:00:00Z,OriginationCore,MeridianServicing
LN-000472,BR-001753,Rahul Chauhan,580972.35,0.0,5.458,2024-04-12,2044-04-12,240,Paid Off,0,MA,Refinance,SingleFamily,682,0.7597,0.1542,Complete,2026-08-01T09:00:00Z,OriginationCore,ServicerX
LN-000473,BR-001684,Rohan Trivedi,602453.25,349197.42,8.745,2023-04-14,2033-04-13,120,Current,0,VA,Refinance,MultiFamily,604,0.7299,0.4935,Complete,2026-08-13T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000474,BR-001975,Meera Verma,199031.39,169685.22,3.203,2022-09-06,2037-09-06,180,30-59 Days,59,PA,Construction,Townhouse,710,0.7523,0.2313,Complete,2026-07-03T09:00:00Z,OriginationCore,ServicerX
LN-000475,BR-001756,Karan Trivedi,573896.37,393631.73,3.913,2026-03-03,2041-03-03,180,Default,216,MS,Construction,MultiFamily,631,0.4834,0.2215,Complete,2026-07-10T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000476,BR-000163,Kavya Sethi,678367.29,456117.64,10.453,2021-06-06,2051-06-07,360,Current,0,WI,Purchase,Condo,796,0.8031,0.27,Complete,2026-07-16T09:00:00Z,OriginationCore,ServicerX
LN-000477,BR-000025,Meera Banerjee,566853.72,391990.84,3.805,2023-11-29,2038-11-29,180,Current,0,AR,Refinance,Condo,612,0.4505,0.3574,Pending,2026-07-29T09:00:00Z,OriginationCore,ServicerX
LN-000478,BR-000810,Karan Sethi,116439.84,79999.26,5.029,2020-09-18,2035-09-19,180,30-59 Days,37,MD,CashOutRefi,Townhouse,742,0.5108,0.4518,Complete,2026-07-11T09:00:00Z,OriginationCore,MeridianServicing
LN-000479,BR-001776,Ananya Banerjee,192601.13,148751.38,3.228,2022-03-03,2047-03-04,300,Current,0,NV,Purchase,MultiFamily,732,0.6955,0.3435,Complete,2026-07-10T09:00:00Z,OriginationCore,MeridianServicing
LN-000480,BR-001365,Ananya Banerjee,435562.64,355702.73,5.251,2022-12-23,2047-12-24,300,Current,0,AL,Purchase,MultiFamily,705,0.6225,0.2955,Complete,2026-08-22T09:00:00Z,OriginationCore,AtlasLoanCare
LN-000481,BR-000160,Rahul Malhotra,466118.45,377022.69,13.719,2022-02-05,2042-02-05,240,Current,0,IL,Construction,MultiFamily,777,0.9022,0.4028,Complete,2026-07-31T09:00:00Z,OriginationCore,MeridianServicing
LN-000482,BR-001011,Karan Banerjee,603270.38,0.0,3.397,2025-10-04,2045-10-04,240,Paid Off,0,SD,Purchase,Condo,646,0.733,0.4805,Complete,2026-07-10T09:00:00Z,OriginationCore,ServicerX
LN-000483,BR-001629,Riya Nair,60486.78,50417.84,8.963,2024-08-05,2054-08-06,360,30-59 Days,36,NV,Refinance,Townhouse,644,0.7805,0.3252,Complete,2026-08-02T09:00:00Z,OriginationCore,MeridianServicing
LN-000484,BR-000365,Rahul Menon,673843.42,644666.71,11.932,2022-12-14,2052-12-14,360,30-59 Days,41,GA,CashOutRefi,Condo,818,0.8116,0.3947,Complete,2026-07-02T09:00:00Z,OriginationCore,ServicerX
LN-000485,BR-001182,Manav Mehta,132340.06,97117.68,5.029,2026-05-22,2051-05-23,300,30-59 Days,35,VA,Refinance,Condo,704,0.5001,0.482,Complete,2026-07-31T09:00:00Z,OriginationCore,ServicerX
LN-000486,BR-001675,Tara Trivedi,100134.76,88522.38,4.256,2024-02-25,2039-02-25,180,Current,0,CO,CashOutRefi,SingleFamily,676,0.4686,0.1725,Complete,2026-08-10T09:00:00Z,OriginationCore,ServicerX
LN-000487,BR-000030,Riya Iyer,621883.9,358742.96,4.114,2020-12-18,2045-12-19,300,Current,0,MO,CashOutRefi,Townhouse,701,0.8163,0.3615,Complete,2026-07-09T09:00:00Z,OriginationCore,AtlasLoanCare
